url,title,text,age,city,status,body,zodiac,diet,facial hair,drinks,eye color,religion
http://sfbay.craigslist.org/scz/m4w/5437299936.html,Are you submissive curious?,"
--Please be sincere, as I am. I know, I know, this is CL, a place for people to dabble in anonymous BS, but if my words call to you, do contact me, thanks.

So...
I'm a great guy, who happens to be sexually dominant, and I look for a submissive woman. Aren't relationships crazy? I say that with humor as I think one must keep things light in life. Sexuality is such a charged subject that I love it when it can be upfront right from the start. If we both are specific on what we want and easy going about it, I think our chances improve. I am looking for a special person. A woman who is kind, attractive and gracious. Feminine, and with a great sense of humor and has a small to medium build, 20's to 40's?(a good connection is more important than age). Do you have these thoughts of what it would be like to be submissive to a man? Perhaps you are curious and are interested in connecting with a special man so you can explore these feelings? 
Yes I am a ""dom"", but I refuse to take myself too seriously about that. It is just who I am, like how I am hardwired. I am a mature man who understands nuance and I am completely respectful. When a man and a woman, are very open and honest about their sexuality, and, they have an attraction to each other? And they take the time to build trust and have fun together? Then a true adventure can happen.
If these words call to you, send me a message.
Best wishes,
B
(please put the word 'curious' in the subject line of your return email-thanks)
",53,sfbay,,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437274890.html,Long-Term Relationship with Bisexual or Open,"
I am looking for a woman who is bisexual or is at least open to new experiences. I am definitely interested in a long-term relationship and with forming a bond with someone. 

I am a nice guy and I always respect your boundaries and I always make sure that you feel safe and comfortable. I am clean cut, fit, white and I am 6' with brown hair and light blue eyes. I have been told that I am smart and sensitive. A little bit about myself: I enjoy travel, camping, romance, and fine dining and family and friends are very important to me.

I am looking for woman between 21 and 45 with a positive attitude and a good outlook on life. I can answer any questions you have. Let me know...
",35,sfbay,single,athletic,,,,,,
http://sfbay.craigslist.org/sby/m4w/5437289729.html,Erotic Rub down for Amazing Feeling & Big O. A lifetime experience,"
Flaggers...please take a break!

It's like going to massage center. As you lay face down for a normal massage. I start giving you hot oil massage, applying long strokes from neck to waist line. I move down massaging your feet, slowly working my way up to your calves, back of your thighs, then firmly rubbing inside of your thighs occasionally stroking in between your legs. I start massaging your butts, kneading your cheeks, spreading apart and pushing them back together to create tantalizing sensation between your legs. You are in control, I take your direction to stop here or continue.

If you wanna continue, I take it slow to build up for Big O. I switch to soft, long strokes from feet to calves, inner thighs, butt crack, back, all the way to neck. I start caressing your body, attending each part of body starting from ear, gently kiss your neck, shoulder, back, bite your hips, thighs, all the way to feet. I ask you to roll over. I start playing with your feet, gently lick them, slowly move up to your neck, down to your breasts, where my lips and tongue linger for several minutes while I kiss, lick, gently bite your nipples and cupping your breasts in the palm of my hands. 
Your arousal is soaring by this time. My hands work their way down to your hips as I continue to caress your body. I rub your mound through panties, occasionally letting finger or two slip into your panties and brush up lightly against your lips, constantly teasing you in order to build even greater arousal. Slowly I pull you panties down. My face is so close to your pussy, you can feel my hot breath as I gently kiss you. You smell amazing... Slowly I begin to trace a line down from your belly with my tongue, stopping along the way to gently kiss your soft skin. Moving in circles as I approach your pussy. My tongue softly parts your lips, tasting your sweet juices. I move my tongue up and down, occasionally darting inside. I can feel your clit getting harder and harder. God you taste so incredible. You are pushing against my face as I continue to lick your clit....

Couples m4mw m4w are ok but this is for her only. Please tell about yourself, pic and availability in response.
",35,sfbay,,,,,,,,
http://sfbay.craigslist.org/sby/m4w/5437295073.html,Disney Fan? Secret Freak side? Nice rack?,"
Then you are made for me =)

About me:
6 foot white guy, athletic, pretty good looking, kinda like captain america.
Doing well in everything but holding out for a special cute freak girlfriend. Hard to find.

You:
Clever, imaginative, you have freaky or taboo fantasies. You can be submissive.
You love disney stuff, or star wars..or zombies. You can put on your most innocent perfect cupcake baking face, and then you can whisper the most perverted immoral thing in my ear at the same time.

If this sounds like you, for the love of Lion King, please respond.
",35,sfbay,,,,,,,,
http://sfbay.craigslist.org/sby/m4w/5437295267.html,Are you a slut mom?,"
Interesting terminology? Let me explain.
Recently Ive been finding mothers very attractive, they are nurturing, supposed to do the right thing, nice legs, mom hips. . . can be strong and commanding. Well.. I like the few freaky women that put a twist on that, and like to be bad and do things they shouldn't at the same time. Ive heard that is called a whore mom or a slut mom. I met one once.. chatted with her, and she was an incredible turn on. She'd constantly switch between being a good mom and being a bad whore for me. If your like this.. write me please. Im good looking, white, athletic, tall.. pretty much you'd be surprised Im even using CL. Hit me up slut mom.

PS I like all ethnicities. Beautiful black women to sexy little asian women. I like it all.
",,sfbay,,,,,,,,
http://sfbay.craigslist.org/sfc/m4w/5417687382.html,Looking for a pretty Pet Girlfriend,"
Hey there sweety
Did you like that I used the word ""pet?"" Good. 
Good girl.. now sit down and listen. (lol.. right now your either intrigued or you hate me)

Call me different.. call me bored. But I'm looking for a special woman.
One who likes to make taboo immoral jokes, one who wants to do unusual sexual things in unusual places. A woman who is submissive, and will follow rules and take orders. And of course.. this woman has to be attractive. Its a tall order, and very hard to find. My imagination pushes the limits of freakdom, and Im looking for the same in a woman. Im not interested in cliche BDSM, whips, leather.. thats not my thing. I want to laugh and get hard at the same time, cum while I feel guilty. Experience all the flavors that can be tasted, and then come up with new ones. 

About me,
You'd be surprised, Im a tall, clean cut, very handsome white guy. Educated, successful. And very tired of normal dates, or pulling sluts at bars. I want someone unique and twisted.

Not interested in anything gay, or hookers, or anything like that so don't waste your time.
Only special evil beautiful women need apply, all it takes is one. 

Even if your on the fence about this, write me. What Im looking for is hard to find.
",35,sfbay,,,,,,,,
http://sfbay.craigslist.org/sby/m4w/5437296379.html,"are you TALL, sassy, and FUN","
One day, up in the frozen north a polar bear and his son were out for a stroll. Daddy bear sat on a lump of ice to admire the view and sent his son off to play. Two minutes later Junior came back to dad and says, ""Can I ask you a question dad?""

""Sure, son what is it?""

""Am I a real polar bear, Dad?"" asks Junior.

Dad smiles and says, ""Of course you are, son. Now go and play.""

So off Junior goes again throws some snowballs at the seals but soon he's back.

""Hey Dad, are you sure I am a real polar bear? Is there not a wee bit of brown bear or black bear in me?""

Dad smiles again and says, ""Look son you've got big hairy black feet, a white coat, and a black shiny nose...of course you're a polar bear....now go back and play.""

Once again Junior runs off...slides down the ice....chases a couple of seagulls...after ten minutes of fun

he returns with a puzzled look on his face.....

""Daaaad....are you absolutely sure I'm a polar bear?""

""Look son...I'm a polar bear, your mums a polar bear, your granny and grandpa were polar bears...why

are you asking all these questions?""

Junior looks up and says....Cause I'm freaking freezing!



ME/6-1/190/hazel eyes
42




So i know you are not spam write Polar Bear
in the subject line.



yOU
30s to 50s
Tallls
5-10 and up works
",,sfbay,,,,,,,,
http://sfbay.craigslist.org/nby/m4w/5437292306.html,***Breast massage for Women***,"
I am a certified massage therapist who believes that the human tiredness is deeply connected to sexuality, and the sexuality of a woman is situated in her breasts. - In this process I simply massage your breasts through so much sensual touch by using best technique of massage therapy & tantric rituals to deliver the best positive therapeutic effect on your breasts. Breast massage is a true way to explore and remove all the stress of body & mind; it will surely bring an extreme pleasure and relaxation to you. 
The session is an hour and it starts with massaging the back, the legs, and the feet first for 30 minutes and I will ask you to turn over for a beautiful 30 minutes of attention and tender touch to your breasts.
You will feel amazing; you will feel nourished with much love and warmth.
This is all about you especially for women who are lacking intimacy and tenderness in their relationships. Massaging the breasts is the closest thing to deep listening to a woman's needs and emotions. Please book a session with me and see how you feel after that. Please feel free to email me with your questions and interests.
Hope to see you soon,
Dan
",,sfbay,,,,,,,,
http://sfbay.craigslist.org/sfc/m4w/5437291028.html,sam seeking a submissive cutie,"
I am looking for a nurturing soul. somebody who doesn't mind going down on me in order to make me feel loved. would prefer a long term situation to make it feel right.
",38,sfbay,separated,average,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437273138.html,young guy looking for a girl - m4w,"
Hi girls
I live in berkeley

im just looking for a girl to have some nsa fun or fwb
im tall and 
#stronger 
# 5 11
#muscles

We can do something

Im real

Just girls 21-45
",,sfbay,single,athletic,,,,,,
http://sfbay.craigslist.org/sby/m4w/5429875232.html,is that all there is?,"
Witty, funny, kind of intellectchual and interested mixed man seeking diverse and open-minded woman for romance and possible LTR. I have been told I am very good looking. I have also been told that you get what you pay for LOL. I can be a sweetie-pie, but I can also be dominate. I would like to find a women who is also dominate, but sometimes not. I like movies, live music, TV, movies, eating out, sports and having a good time in general. I feel just as comfortable in jeans as I do in a 3-piece suit, looking good for that interview. I work out 5x a week. Maybe you've seen me at the 24 hour fitness with my Ipod. I am listening to rap on it and I like the way the sounds mix with the rap that they play on the loudspeakers. I try not to think too much, and that hasn't been a problem for me. I am looking for a woman just like me, my better half, my partner in crime, the girl next store, someone who enjoys all that life has to offer, someone that knows the glass is half full of something, and I know there are a lot of you out there... a lot! I am a social drinker and am 420 friendly. I am STD-free and I am voting for Hillary because what difference does it make? Haha, that;s a joke. But I am really voting for her. So if you're a republipuke, I probally won't get along with you! Netflix and chill?
",34,sfbay,separated,athletic,,,,,,
http://sfbay.craigslist.org/sfc/m4w/5437284881.html,"Sex Addicts 4 FIT, YOUNG Asian Partners, Kink, Ropes, submission","
ropes and submission, Young or mid age FIT Asian partner posts, Kink, Non vanilla, ALL of these various losers are very mentally ill and should be avoided like the plague they will likely create with super unsafe lifestyles involving other MEN! Many post with pix.

huge sex addicts, so mentally ill they do anything with anyone while professing monogamy. THAT is how sick they are!

you don't want to get near these many slimey douche bag guys!

FLAGG their posts, and pass the word, thanks from the many younger Asian females who have had their immunity compromised as they were repeatedly exposed to possible HIV, while they were told these cheaters where being faithful, they lie to all - do pass the word please in the Asian community, and ALL Fit women of all races, should run fast if they come in contact with these many liars and manipulators!
",32,sfbay,,,,,very strange,,,
http://sfbay.craigslist.org/eby/m4w/5437288596.html,Are you healthy & attractive -- 45-60,"
Are you healthy & attractive -- 45-60
I would like to meet you:
I am a single male, looking to meet a mature minded woman between the age of 45-60, 
attractive (the willing to send her picture), independent, smart, lively, professional, well kept and enjoys being appreciated. 

Here is a little about me. I have a good sense of humor. I am African American, well kept, 5'9, 180 lbs. Business owner. Educated, I have attended school in Mexico, lived in Puerto Rico. I have children's that are grown and live on their own. I am not into drug or smoking anything.

At this time, I am only looking for conversation, not looking for a hook-up. Looking to meet someone in the Oakland, S.F. area. If you feel that you would like to continue our communication, please respond and send your picture, and will gladly send mine in return.
I know that you are busy, and I know that you are out there! I would like to meet you!
",60,sfbay,single,fit,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437288514.html,Looking for a Real Woman,"
Looking for a Real Woman

This Craigslist ad is for a ""Real Woman"". Where are you? On Craigslist, women state their preferences which is their choice. Some request, a white man other Asian or Latina. For some reason, African American Man is last on the list.

There are other women on Craigslist that have sex for money. ""Where are the real women"" on Craigslist? That my question. 

Yes, I am looking for someone special. I too have my requirements. I am looking for someone that weight less than me (180 lbs). Yes, I am looking for someone that is attractive, educated, fun, young at heart, honest and self-sufficient. Is that too much to ask? 

Wouldn't above characteristics be what you would look for in a man? Is it too much to asked what type of work do you do? Is that too much to ask?

I am looking for a woman that would use her real name, age and where she live at the appropriate time. Here some things about me. I am African American, looking a woman once tot enjoyed life, may she be black, yellow, green or blue.

I am very self-sufficient, I don't mind sharing and helping other to develop. My physical attributes are 5'9, 180, in good shape, early 60, looking and feeling like I am in my mid 40. I am a thinker, and I enjoy cooking and eating good food, listening, talking, walking and have fun. I am not into a drug, and I don't smoke anything. I am honest and friendly also a businessman. 

Looking for a ""Real Woman"". After reading my email if you would like to continue communication, please email me. You know what I am looking to attracting. Picture are not that important if you are attractive, and I will trust that you are let's talk!

Hope to hear from you soon!
",60,sfbay,single,fit,,,,,,
http://sfbay.craigslist.org/sby/m4w/5428301770.html,Coffee?,"
Single professional male mid thirties single athletic looking for a coffee friend for good conversation. Things I like. Movies, working out, healthy eating, pets to name a few. I prefer an attractive fit female with similar likes between the age of 25-40.
",35,sfbay,single,athletic,,,,,,
http://sfbay.craigslist.org/sby/m4w/5437278770.html,Who's up and ready?,"
Ladies,

Just a single guy here looking for someone to hang out with and see where things go. I have my own place and can host. Maybe relax party a bit? 

I'm a SWM, 40, 5'8"", attractive and very good with my tongue, among other things. 

Interested? 

Pic for pic....night is young
",40,sfbay,,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437281556.html,Tie Me Up! Tie Me Down!,"
Let's cut to the chase. Shall we? 

At night times, you identify your sexual desires as a slut! That means, in bedroom, you wanna be naughty, you wanna LET GO OF ANY CONTROL what so ever, you wanna be dominated and feel helpless, and you wanna be totally submissive to your man and let him be in charge to the fullest degree--- to the point that he can do to you what he desires even to the point of you becoming his FuckToy!

Are you interested in Bondage? Role play? Rough sex? Ass slapping? Hair pulling? Breast play? Being verbally humiliated?........ If any of these appeals to you, write to me your interest and be assured you will be in the safe hands--- even if you are a newbie!

IN YOUR RESPONSE, PLEASE:

1) Put your favorite SEX POSITION in subject line, so I can weed out the spam and know you are real!

2) Tell me the BASIC STAT of yours: age, height, weight, body shape, breast size, and if you are a newbie,
",53,sfbay,single,athletic,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437281554.html,forget the superbowl i have a better idea,"
I want to caress your lips with mine.

I want to see your skin tremble with suspense, as I gently apply whipped cream on your neck.

I want to hear you slowly exhale as I lick it off.

I want to feel your pulse beat against my wandering kisses.

I want to make your pupils dilate with extasy.

I want to quicken your breathing slowly, one touch at a time, until you can no longer contain the moans.

I want to lose myself in your desires, in the safety of your living room floor.
",34,sfbay,partnered,thin,,,,,brown,
http://sfbay.craigslist.org/sfc/m4w/5432791488.html,"You don't want Coffee w/ Predators of Asian's, Not good","
don't get near those many older guys who want Coffee, or hiking biking and seek a Young or up to 40's Asian girl near the various city parks. Sleazy players - On Nsa, casual 2 pamper, too. and avoid the Dom with heart? and Kink Luscious posts, ALL very sick guys!
dangerous liars, cheaters, unsafe in the worst ways, you cannot believe how they will put you at risk. it's all for their selfish needs as they have no problem doing that!
Steer clear of these many Douche Creeps especially if you are Asian, Black, Fit, Young, into kink, or being a Dom, or a sub.
All female should be very wary of those posts in general, more than one guy and they are all BAD NEWS with Bad Tempers, insanity, draining, scammers for cash, Hackers of phones and computers.
40 - 50's might lie about name, age, location.
And you don't want to get near any older, balding males near Lake Merritt, all races looking to take your virginity away while they give you Herpes!! post on LTR and NSA, watch out for them younger girls!!!
check out the caps to hide balding and fake demeanors coming off super sweet to lure you in, it's all a ruse.
True Con men.
I am a younger Asian girl and wish I had never gotten near these several liars with no morals or ethics! Passing the word.
",22,sfbay,,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437281143.html,ANR!,"
I am in search of a woman who is into BREAST PLAY and/or ANR/ABF.
You need to be emotionally healthy. 
I am FINE Whether it is YOUR FIRST TIME or not.
For the NEWCOMERS, I am patient and willing TO TRAIN.
Also, I am FINE if you are NOT LACTATING.

IN YOUR RESPONSE, PLEASE:

1) Put your favorite SEX POSITION in subject line, so I can weed out spams!

2) Tell me BASIC STAT of yours: age, height, weight, body shape, breast size, and if you are a newbie.
",50,sfbay,single,average,,,,,,
http://sfbay.craigslist.org/sfc/m4w/5406518064.html,"ASIAN GALS READ THIS (info from other Asian gals) on Liars, Cheaters,","
you absolutely do not want to get near any, and there are several of these older, various guys, posting for Asian Fit women or girls, or younger gals.
BAD NEWS!!
The worst cheaters, liars, players on cl, over 50+
mental cases with a long list of women and girls disgusted with them, mostly Asian but some just Fit.
avoid any of these total losers chronically posting for you, with pix
There is a reason no one wants anything to do with them, let's start with how UNSAFE they are and will cheat on you in the most unsafe ways, you can just imagine...
then move on to their lying, scamming and hacking of your computers and phones
and lastly thievery of your valuables and cash!
Not one specific guy, many out there, Beware of them ALL! Also beware of older, balding guys near Lake Merritt over 50 on LTR, NSA. Big mental and money issues, you don't want to get near these crazy older guys looking to sweat with you!!
from other Fit, young and middle age Asian women and girls 
Thanx for also passing the word for us amongst your friends.

Liu and Noboe, SF
",22,sfbay,,,,,,,,
http://sfbay.craigslist.org/sfc/m4w/5413558181.html,RE Are you ASIAN? how to meet Asian Women,"
first off loser we don't want to meet you!
we don't want loser types running up to us?
get a life, what are you, a Criminal type??
if you had a life and nice things, like your own Home, money in the bank, all your hair you would probably have someone, when you have LOSER written all over you, we Run fast and will keep running, lol
whadda joke that posting is from some loser guy trying to get an Asian girl!
it's obvious he's just a sick in the head Predator, could be sick other places too?! ha
Watch out Asian girls and women, these creepy guys are after us and they are real nut jobs
scam for cash, hack your phones, want a sex slave
tell them to get lost already, and beware of any near major city park areas! Watch out for the older balding guys near Lake Merritt too, all races, looking for Virgins to pass Herpes on to - no kidding, they post on LTR and NSA for this, scum of the earth types wanting younger girls, flagg down please and pass the word, this is so disgusting as they lie about the STD's.
Liu, SF
",21,sfbay,,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5410122851.html,SAM seeking SAF,"
Hello, I'm a SAM, working professional in my 30s. I'm very easy going and enjoy trying new activities, but most of the activities I like are outdoors-related such as: hiking, biking, skiing, golf, and kayaking. I'm looking for a single female to explore the Bay Area with - anything from checking out the latest hole-in-the-wall eatery to a local concert. Please email if you are interested or reply with a list of events you enjoy. Thanks.
",,sfbay,,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437278627.html,STILL UP??? WANNA.....,"
COME PLAY STRIP POOL IN MY CLOUDY POOL ROOM??? HATE MAKING CLOUDS ALONE.... BE SERIOUS NOT EMAILING YOUR LINK, PIC FOR PIC IS FIRST RESPONSE, AGE NOT A ISSUE, JUST BE STRAIGHT UP..... TRYING TO HAVE A GOOD NIGHT, NOT BI,..... FEMALES ONLY PLEASE........IF YOU LIKE TO PLAY WHEN YOU PARTY... TONIGHTS THE NITE....
",,sfbay,,,,,,,,
http://sfbay.craigslist.org/scz/m4w/5428190305.html,Never too old for playdates - m4w,"
When did we decide it's OK to stop playing? I think you're never too old to have playdates. And I think autoeroticism (no, not sex in cars.) can be a lot of fun to share.Gentle(or not, your preference), respectful simultaneous masturbation. I'm told I'm very sensual in the act of masturbation, and I like for it to last for 5-20 minutes.The journey is the best part quite often. It would nice if you like toys, and/or are very, very wet. I'm not sure if I'm looking for an exhibitionist voyeur or a voyeuristic exhibitionist. I also love giving oral sex, and I'm very good at it because I love it, and I like for it to last awhile, too. I'm very non -judgemental about bodies and attitudes. I'm an african american with middle- of- the back length dreadlocks, and I'm 420 friendly. I'm average to good shape (depending on the day, I'm sure you can relate). You're pic gets mine. Actually, if you just answer you'll get mine. A non-naked picture, at that. C'mon, let's have some fun,some laughs, some orgasms. You are assured of the utmost discretion, as I hope I have with you, as I'm a very public figure. I love intelligent women. I always stop to pet kitties. I mean real cats, not a euphemism.And I regularly buy myself flowers. See ya soon. Let's play!
",62,sfbay,,,♏ scorpio,,,,,
http://sfbay.craigslist.org/sfc/m4w/5437281380.html,part time lover - m4w,"
Im looking for a new part time lover. I want to start off fresh, enjoy new experiences, new energy.
Im good looking,healthy, physically and mentally strong and i know how to please a woman.
physically I dont have a type, just know how to let yourself go, be open minded
",40,sfbay,single,athletic,,,,,,
http://sfbay.craigslist.org/eby/m4w/5416593886.html,Sub play,"
Hi. I'm looking for a submissive lady that is interested to get together and enjoy or open to various submissive scenarios? 

We can talk about what submissive things to do as it can be just giving you a new name and personally for fun.

Looking for those who are single and around my age or younger. Feel free to let me know for any questions!
",33,sfbay,single,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437262709.html,SBM looking for a coo female patna,"
I am just trying to find a real coo female friend that I can kick it with and just laugh and have a good time with why is that so hard to find? I am looking for somebody who would be my road dog even though I know nobody uses that term anymore but it basically sums up exactly what I am looking for. I am just getting tired of women playing these games and I am getting tired of them lying to me and lying to themselves. If you not ready for a good close guy patna in your life because you are physically, emotionally, or mentally unstable than please don't answer this ad until you're really ready. I'm looking for a friend/companion nothing more nothing less. I am looking for a woman friend who I can go bowling with, shoot pool with, dance with, go to hot tubs with, watch movies with, even go play q-zar with ( ask me if you don't know what that is). I am also looking for a woman friend who actually likes black men and doesn't discriminate against the bigger brothas and I am not saying I am real fat but I am a thicker stocky build. I also like my women friends thick and I know you might say why does that matter and it really doesn't but I do want a woman friend who I can flirt with physically so that mean tight hugs, butt grabs and slaps just playful flirtatious things. Also just know I am not trying to cash you our or sleep with you at all that is not me, that is not who I am so if you're looking for that you're in the wrong place.
About Me:
I am 6'2 stocky build brown skin brown eyes full lips deep voice facial hair, I don't have any kids, I don't drink or do any drugs, I love God but I am not better than anybody. I work security and I am from Vallejo but I am looking for friends in different cities not just the city that I am located in so you should understand if I post in another city. Anything else you want to ask me feel free to ask me anything.
If you're interested please type the word ""patna"" as your subject title so I don't delete you because I think you're spam or a bot.

",28,sfbay,single,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437263049.html,Looking for a wonderful woman for a LTR,"
I would really like to meet a fun outgoing female who has goals for herself and is making something of herself in life. I am open to talking to anyone, regardless of their situation, but the main thing is that you are ambitious, know what you want to do to improve yourself, and that you want to reach whatever goals that you may set for yourself. I like to see people succeed and to be happy in life no matter what it is that they are doing :) Even though I am interested in a person that is going to school or already has an education, I am not ruling out those that don't have an education and that have other goals for themselves. I am totally cool with the idea of you just being a stay at home mother and taking care of your man and family or that you are in a difficult time in your life and need a change for the better. Whatever your situation may be, I am open to it as long as you mean well for yourself and others.

I would like you to be looking for something serious. We can start out as casual until we know things can progress properly. I would love to start a family at some point and it would be great if you have the desire to start a family too. It is my preference that you have no children. 

This is the main thing I want to put out there about my situation. I travel a lot for work and I am only back in the state so often for short vacations at a time. The ideal situation that I would prefer is to be able to find someone willing to travel with me on the road, whether it be permanently or temporarily, given your situation. I am willing to be with someone that can deal with me being on the road but there has to be trust and honesty if that situation is to work. At that point, it would be a long distance relationship and a lot of people can't deal with that. That is part of the reason why I haven't been able to have a steady relationship in a long time. I haven't found someone willing to travel with me or that can deal with me being gone for periods of time. I have plans to eventually get a place of my own but until that happens, I would love to have my partner travel with me and start a family while out on the road.

Now, for some of the other finer details. I am looking for a sexy beautiful Latina. That is my preference but I love all races and I am open to all that find this ad intriguing. I would like you to be healthy, clean, active, and one who takes care of themselves all around. I am active and like to be on the move so it would be nice to have someone that can do the same. I would like you to be average, athletic, or fit.

When it comes to sexuality, I would really like a lady that is kinky. The more kinky the better. I love sex and love to be adventurous so I would love to have a partner that is the same. I'm not saying that you have to do everything but having an open mind would be a great asset as well as having the willingness to explore while enjoying the moment for what it is. Overall, it's about mutual satisfaction of physical activities while having fun and a good time.

A little about me. I am a stable man. Mentally, emotionally, and financially. I take care of myself and those that are close to me. I am respectful, outgoing, well versed, and open minded to everything in life. I respect people's boundaries and don't impose anything upon someone that isn't willing to accept it. I love life and I love enjoying life and if I can allow someone else to do the same, then I'm all for it :)

I am a rocker type guy. I have spiked hair, mustache, and a goatee. I know it's not for everyone but that is how it is for right now. Nothing says I can't change it given the correct circumstance and I do tend to change my look from time to time depending on what kind of mood I'm in. I have nice clothes too and I can dress proper when needed. Other than that, I am a jeans and band t-shirt kind of guy. I don't have any tattoos but I do have several piercings though nothing crazy.

I know it may seem like I am asking for a lot but it really isn't. I just want to find my other half that is willing to start a family with a loving guy while being on the road instead of in a solitary place. I know she is out there :)

If you are interested, please don't hesitate to tell me about yourself and ask any questions that you may have.

Age preference is 18-30. Please be serious about traveling with me and starting a family.

Please put ""Travel"" in the subject line so I know that you are real and that you read and understood my ad.


""People were created to be loved. Things were created to be used. The reason why the world is in chaos is because things are being loved and people are being used.""
",32,sfbay,single,average,,,,,,
http://sfbay.craigslist.org/sfc/m4w/5427509334.html,Yes Sir,"
I am looking for someone who is submissive with a little fight in her. Even though I am into the bdsm lifestyle, I'm not just looking for a sex slave. I want something more. I want My equal and best friend outside the house as well as My love toy inside. Have an opinion that is your own? Good, stick to it. Just because I am a Dom doesn't mean that I am a dick or that I want someone who is a Yes Sir, or what ever you think I will agree with personality. Know your place is by My side and trust that I know what is best for us. I know that sounds a little contradictory, but if you have lived this lifestyle then you know what I mean.

All that being said I am always up to try new and fun experiences, food, travel etc. Age, race, body types, whatever a creed is lol, does not matter to Me but how you generally treat people does.

So if you are a real woman who can handle what I'm looking for and you want the same, get in touch with a few words describing yourself, a couple pictures and we'll take it from there.
",43,sfbay,,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437279196.html,Body and Brains--no longer to be neglected,"
You're one of the lucky ones that happens to be graced with attractive assets in terms of both of the aforementioned B's. Attention and interest come easy. But despite this, you find yourself hard pressed to locate that someone who consistently turns you on in the ways that make all the difference. If that sounds like you, think about responding with something substantial.

",43,sfbay,single,athletic,,,,,,
http://sfbay.craigslist.org/eby/m4w/5419027719.html,Are you busy in life? Looking for Weekend FWB or girlfriend,"
Is the Title little awkward??

Anyways, I am a working professional who is too busy with work but I still wanna have good time every now and then. As I am not a one night stand guy and need some connection, so I am here :)

I am mature, easy to get along, funny, educated, intelligent. I don't do drugs, non smoker, social drinker. I enjoy movies, beaches, cuddling, with positive attitude and energy!

My preference: Classy, charming, intelligent, comfortable in your skin, thin to curvy, I like curvy but sorry not into BBW as in 14+, sensual, enjoy caressing, enjoy being explored and exploring, into kisses, long foreplay. 

Posting this with an open mind and see what's out there. We will see how it pans out - FWB or gf. I am patient, good listener, educated and sane guy. Let's get together, have good time, aspire each other, take care of each other and uplift our lives! 

If you are still with me, would like to get in touch with you. Send your pic, location and tell little about yourself.
",34,sfbay,,fit,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437278964.html,Iso cougar for fwb,"
Hey there-
I'm looking for a long term, yet casual friends with benefits relationship with a mature woman. I'm not really in a place where I want a full on girlfriend, but I am missing that feeling of being with someone. Physically and mentally. I also find women who are older than I am very attractive in and out of the bedroom ;)

Anywho, if you're interested, please get in touch with me. I have a few requirements: please be single, 35+, d/d free, and able to host the benefits part of this. 

Pic for pic. Put your age as the subject so I know you're real.
",25,sfbay,single,heavy,,,,,,
http://sfbay.craigslist.org/sby/m4w/5437275299.html,Looking for someone to date for love and possible relationship,"
I'm looking for a soulmate, or at least someone to date for possible relationship. Not looking to get married or have kids. Preferences are 21-60 in age, caucasian, single or divorced. Grown kids fine. No drugs or alcoholics please. Prefer a non smoker. I want someone with a great sense of humor, smart, and warm heart. No mean, critical, greedy, bitchy types. I want an equal. Bodytype - like Madonna, 5'2 - 5'6 tall. As physically fit as possible. I'm in my 50s, single with no kids, into health, spirituality, politics, movies, tv, Facebook, tennis, bowling, etc. I'm easy going, love animals, a cat person. I'm grayer and heavier than the pic which is from the 1990s. I'm almost 5'8 about 185 lbs. I'm English, Scottish, Italian, French and Spanish. I'm not a rich guy. Send lots of pics, videos, and a facebook profile would really help if you have one. If you seem like a good match I'll respond. My celebrity crushes are Demi Moore, Melinda Clarke, Krista Allen, Madonna, Donna Mills, Sheryl Crow, Rebecca Mader, Parker Posey etc. I'm tired of being alone, how about you? If you aren't in the San Francisco south bay area and aren't planning on moving here, I don't see the point in trying to start something. 
Email me if interested.
",,sfbay,,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437248281.html,ANY GIRL out there,"
Is there any girl out there who can handle a 1hour straight sex , i,v only seen girls who can handle 30min and they get tired. So need someone who can go over 1hour . Hit me up if any women out there want to have some fun today. Make sure to change the subject to your favorite color . There are alot of spam going on CL and also send me a picture. I,ll do the same .
",28,sfbay,,,,,,,,
http://sfbay.craigslist.org/eby/m4w/5437249871.html,Looking for LTR,"
Straight to the point. Open. Text me if interested.

Seven O Seven Six Eight Eight One Nine Eight Nine
",33,sfbay,,,,,,,,
http://sfbay.craigslist.org/sby/m4w/5437275436.html,"SEEKING SHANDY, who worked at AJs in San Jose in the 90s","
I would like to find Shandy, who danced at Aj's in san Jose in the 1990s. If anyone knows her tell her to email me. I think she lived in the Walnut Creek area. If you see this Shandy, email me, let's get back in touch and talk. This is Bob B.
",,sfbay,,,,,,,,
